urls
https://www.ewg.org/foodscores/products/037600881869-HormelChiliCheeseChili
https://www.ewg.org/foodscores/products/041760096995-IndianSummerPremiumChunkyBlueberryAppleSauce
https://www.ewg.org/foodscores/products/4099100030655-LovenFreshBrownServeRolls
https://www.ewg.org/foodscores/products/698997809579-UdisGlutenFreeCinnamonRaisinSoftChewyBagelsCinnamonRaisin
https://www.ewg.org/foodscores/products/078742199771-GreatValueFrostingChocolate
https://www.ewg.org/foodscores/products/078742294377-GreatValueBlueDecoratingIcingBlue
https://www.ewg.org/foodscores/products/036800174719-FoodClubCreamyFrostingCreamCheese
https://www.ewg.org/foodscores/products/021130281213-SafewayKitchensOldFashionedWholeGrainOatsCereal
https://www.ewg.org/foodscores/products/835228006394-BakeryonMainOatsAncientGrainsOrganicOatsHappinessOatmealCupWithProbioticsCulturesOatsAncientGrains
https://www.ewg.org/foodscores/products/041497343423-WeisChoppedPecans
https://www.ewg.org/foodscores/products/850173005919-ZegoOrganicDoubleProteinOats
https://www.ewg.org/foodscores/products/048121276072-ThomasMultiGrainEnglishMuffins
https://www.ewg.org/foodscores/products/015400866385-ShurFinePecansChips
https://www.ewg.org/foodscores/products/711535507956-WildHarvestOrganicSteelCutOats
https://www.ewg.org/foodscores/products/043000048221-JellOGelatinDessertFruitPunch
https://www.ewg.org/foodscores/products/646345331807-GoldenTreePecanPieces
https://www.ewg.org/foodscores/products/757901707148-GreatLowCarbBreadCoHotdogBuns
https://www.ewg.org/foodscores/products/049000006841-CocaColaZeroZeroZeroCalorieSoftDrink
https://www.ewg.org/foodscores/products/866665000119-ElliotsSweetGeorgiaPecans
https://www.ewg.org/foodscores/products/036800145795-FoodClubHotDogBuns
https://www.ewg.org/foodscores/products/049000042559-CocaColaZeroZeroCalorieCola
https://www.ewg.org/foodscores/products/070470161358-OuiCherryCheesecakeWithGrahamCrackerCrustLayeredCreamDessertCherryCheesecake
https://www.ewg.org/foodscores/products/018894461326-BigYWheatHotDogRolls
https://www.ewg.org/foodscores/products/049000046601-CocaColaZeroZeroCalorieCola
https://www.ewg.org/foodscores/products/018894461081-BigYEnrichedWhiteHotDogRolls
https://www.ewg.org/foodscores/products/852160006749-BakerlytheBriocheHotDogBunsBrioche
https://www.ewg.org/foodscores/products/018894461067-BigYEnrichedWhiteHotDogRolls
https://www.ewg.org/foodscores/products/050400739550-BallParkGoldenHotDogBuns
https://www.ewg.org/foodscores/products/071314003414-AuntMilliesHoneyHotDogBuns
https://www.ewg.org/foodscores/products/049000078909-CocaColaOrangeVanillaFlavoredZeroCalorieColaOrangeVanilla
https://www.ewg.org/foodscores/products/021130119912-SignatureKitchensReducedCalorieWheatHotDogBuns
https://www.ewg.org/foodscores/products/072431205736-LundsByerlysWhiteHotDogBunsWhite
https://www.ewg.org/foodscores/products/893909000383-GrandTraversePieCoMiniPieAppleCrumbWPecansCaramel
https://www.ewg.org/foodscores/products/049000067231-CocaColaMiniZeroCalorieCola
https://www.ewg.org/foodscores/products/070552006034-WincoFoodsEnrichedHotDogBunsHotDog
https://www.ewg.org/foodscores/products/050428619469-GoldEmblemSeaSaltRoastedPecansSeaSalt
https://www.ewg.org/foodscores/products/021130119400-SignatureKitchensEnrichedHotDogBuns
https://www.ewg.org/foodscores/products/072030014937-EntenmannsLemonPie
https://www.ewg.org/foodscores/products/046567006789-RaleysSoftBakedEnglishMuffins
https://www.ewg.org/foodscores/products/016000374300-BettyCrockerWhippedFrostingVanilla
https://www.ewg.org/foodscores/products/041250002475-MeijerPieChocolateCreme
https://www.ewg.org/foodscores/products/070253498251-OurFamilyEnglishMuffins
https://www.ewg.org/foodscores/products/043000056097-MaxwellHouseInternationalFrenchVanillaCafeStyleBeverageMixFrenchVanillaCafe
https://www.ewg.org/foodscores/products/016000329904-BettyCrockerWhippedFrostingButterCream
https://www.ewg.org/foodscores/products/016000458307-BettyCrockerRichCreamyFrostingVanilla
https://www.ewg.org/foodscores/products/041250151180-MeijerChiffonPiePumpkinCaramel
https://www.ewg.org/foodscores/products/071169730039-BettyCrockerRedDecoratingIcing
https://www.ewg.org/foodscores/products/098487955432-SunnySelectChocolateSnackPieChocolate
https://www.ewg.org/foodscores/products/011225108341-ValuTimeGingerAle
https://www.ewg.org/foodscores/products/011284003557-JjsBakeryLightlyGlazedStrawberryCheesecakePieStrawberryCheesecake
https://www.ewg.org/foodscores/products/071169730107-BettyCrockerPurpleDecoratingIcing
https://www.ewg.org/foodscores/products/815360017434-SchnucksSeaSaltCaramelFrenchSilkPieSeaSaltCaramel
https://www.ewg.org/foodscores/products/018400800014-HillsBrosCappuccinoCafeStyleDrinkMixFrenchVanilla
https://www.ewg.org/foodscores/products/011284003564-JjsBakeryDoubleChocolateLightlyGlazedBrowniePieDoubleChocolate
https://www.ewg.org/foodscores/products/046567032931-RaleysChocolatePieChocolate
https://www.ewg.org/foodscores/products/071169730015-BettyCrockerPinkDecoratingIcing
https://www.ewg.org/foodscores/products/041290207472-PigglyWigglyVineRipenedWholePeeledTomatoes
https://www.ewg.org/foodscores/products/635078860005-NotaBrandedItemChocolateChipCookiePie
https://www.ewg.org/foodscores/products/072030022895-EntenmannsMinisRaspberrySnackPies
https://www.ewg.org/foodscores/products/071169778017-BettyCrockerPetalPinkDecoratingCupcakeIcing
https://www.ewg.org/foodscores/products/021130115808-SignatureSelectArtisanRusticSourdoughBaguette
https://www.ewg.org/foodscores/products/886926123081-MeijerChocolatePieChocolate
https://www.ewg.org/foodscores/products/071494000234-RubschlagerCocktailSourdoughBreadWholeGrainBreadWholeGrainBread
https://www.ewg.org/foodscores/products/074323039962-MarinelaPineapplePiePineapple
https://www.ewg.org/foodscores/products/070253106736%20and%20070253106781-OurFamilyOriginalWhippedToppingOriginal
https://www.ewg.org/foodscores/products/770981009629-NotaBrandedItemMiniVanillaDippedDonutCroissantsMiniVanilla
https://www.ewg.org/foodscores/products/018537241574-SanSuisSourdoughSourdoughBreadSourdough
https://www.ewg.org/foodscores/products/021130139279-SignatureSelectSourdoughThinSlicedBreadSourdough
https://www.ewg.org/foodscores/products/021130113132-SignatureSelectSourdoughFrenchBread
https://www.ewg.org/foodscores/products/070272491233-ReddiWipWhippedTopping
https://www.ewg.org/foodscores/products/085239120859-ArcherFarmsSlicedSourdoughBreadSourdough
https://www.ewg.org/foodscores/products/020593000041-MaryBsToasterBiscuitsButtermilk
https://www.ewg.org/foodscores/products/073410003435-OroweatSourdoughBread
https://www.ewg.org/foodscores/products/078000083316-DrPepperDietDrPepper
https://www.ewg.org/foodscores/products/739510003965-SobeLifewaterPacificCoconutWaterBeverageFromConcentratePacificCoconut
https://www.ewg.org/foodscores/products/012000173240-MtnDewMiniSoda
https://www.ewg.org/foodscores/products/078000033564-DrPepperDietCreamSodaCream
https://www.ewg.org/foodscores/products/0812161011982-NewageCocoLibreCoconutLimeSparklingCoconutWaterCoconutLime
https://www.ewg.org/foodscores/products/036800473560-FullCircleMarketSourdoughLoafSourdough
https://www.ewg.org/foodscores/products/072470003119-KrispyKremeAppleCinnamonDoughnutBitesAppleCinnamon
https://www.ewg.org/foodscores/products/078000083408-DrPepperDiet
https://www.ewg.org/foodscores/products/04388306-MaxwellHouseCinnamonDulceCappuccinoCafeStyleBeverageMixCinnamonDulceCappuccino
https://www.ewg.org/foodscores/products/078000033816-DrPepperCreamDietSodaCream
https://www.ewg.org/foodscores/products/078000122466-DietSunkistSodaOrangeOrange
https://www.ewg.org/foodscores/products/078000122640-DietSunkistOrangeSodaOrange
https://www.ewg.org/foodscores/products/078000017403-DietSquirtGrapefruitSoda
https://www.ewg.org/foodscores/products/015000002930%20and%2001529300-GerberOrganicAppleWildBlueberryBabyFoodAppleWildBlueberry
https://www.ewg.org/foodscores/products/041512083266-FirstStreetSemiSweetChocolateChips
https://www.ewg.org/foodscores/products/01217003-DietMtnDewLowCalorieSoda
https://www.ewg.org/foodscores/products/012000030406-DietMtnDewLowCalorieSoda
https://www.ewg.org/foodscores/products/041497376353-WeisQualitySemiSweetChocolateChips
https://www.ewg.org/foodscores/products/042400064516-MaltOMealMicrowaveableHeartyTraditionsOldFashionedRolledOatsOldFashioned
https://www.ewg.org/foodscores/products/036423350002-FoskaOats
https://www.ewg.org/foodscores/products/050700017099%20and%20050700275703-HyTopWholePeeledTomatoes
https://www.ewg.org/foodscores/products/085239111871-GoodGatherSteelCutOats
https://www.ewg.org/foodscores/products/878602001738-EarthFareTomatoPasteTomato
"https://www.ewg.org/foodscores/products/049000050301,%20049000030778,%20and%20049000029901-PibbXtraSpicyCherrySodaSpicyCherry"
https://www.ewg.org/foodscores/products/097553100103%20and%20097553100097-HomelandWholePeeledTomatoes
https://www.ewg.org/foodscores/products/032251285301-ChestnutHillQuickOatsInstantOatmeal
https://www.ewg.org/foodscores/products/041268758807-HannafordMiniHarvestGoldCupcakes
